search URL:,https://patents.google.com/?assignee=Amazon+Technologies%252c+Inc.&before=priority:20200101&after=priority:20120101&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-10887294-B2,Synchronizable hardware security module ,"Amazon Technologies, Inc.","Benjamin Philip Grubin, Benjamin Samuel",2016-12-14,2019-05-31,2021-01-05,2021-01-05,https://patents.google.com/patent/US10887294B2/en,https://patentimages.storage.googleapis.com/fd/e8/c4/ad2cd373a37fda/US10887294-20210105-D00000.png
US-9946713-B1,Digital media relationship analyzer and recommender ,"Amazon Technologies, Inc.","Peng Shao, Kemal Oral Cansizlar, Scott Allen Mongrain",2012-11-08,2012-11-08,2018-04-17,2018-04-17,https://patents.google.com/patent/US9946713B1/en,https://patentimages.storage.googleapis.com/7f/09/bf/7b1e1528166c0c/US09946713-20180417-D00000.png
US-10893310-B1,Managing playback bitrate selection ,"Amazon Technologies, Inc.","Yongjun Wu, Sitaraman Ganapathy, Zhi Xu, Lovish Dhawan, Ivan Yeo, Yashodhan Gokhale, Jed Hoffmann",2019-05-31,2019-05-31,2021-01-12,2021-01-12,https://patents.google.com/patent/US10893310B1/en,https://patentimages.storage.googleapis.com/4d/06/4c/70ce9c1f303a21/US10893310-20210112-D00000.png
US-10275326-B1,Distributed computing system failure detection ,"Amazon Technologies, Inc.","Thomas Charles Stickle, Steven Reynolds Jones",2014-10-31,2014-10-31,2019-04-30,2019-04-30,https://patents.google.com/patent/US10275326B1/en,https://patentimages.storage.googleapis.com/8c/3f/54/908bfd73316002/US10275326-20190430-D00000.png
US-10397128-B2,Routing handler for rule-based action triggering ,"Amazon Technologies, Inc.","Mihir Rajendrabhai Patel, Mustafa Ugur Torun",2014-10-30,2014-10-30,2019-08-27,2019-08-27,https://patents.google.com/patent/US10397128B2/en,https://patentimages.storage.googleapis.com/20/a1/6e/e02ce6811ccf3a/US10397128-20190827-D00000.png
US-11175346-B2,Power supply monitoring systems and methods using ultrasonic sensors ,"Amazon Technologies, Inc.","Ben Martin Schweitzer, Jean-Guillaume Dominique Durand",2019-05-20,2019-05-20,2021-11-16,2021-11-16,https://patents.google.com/patent/US11175346B2/en,https://patentimages.storage.googleapis.com/6e/3d/5b/747fbdc6da6c27/US11175346-20211116-D00000.png
US-9928058-B1,Optimized class loading ,"Amazon Technologies, Inc.","Kevin Michael Beranek, Keian Christopher, Vijay Ravindra Kulkarni, Samuel Leonard Moniz",2014-10-28,2014-10-28,2018-03-27,2018-03-27,https://patents.google.com/patent/US9928058B1/en,https://patentimages.storage.googleapis.com/97/e2/55/47fd7ad416849f/US09928058-20180327-D00000.png
US-9230056-B1,System testing techniques ,"Amazon Technologies, Inc.",Sean Edward Stolberg,2012-11-05,2012-11-05,2016-01-05,2016-01-05,https://patents.google.com/patent/US9230056B1/en,https://patentimages.storage.googleapis.com/e8/59/13/4aced622a20bef/US09230056-20160105-D00000.png
US-9733783-B1,Controlling a user interface ,"Amazon Technologies, Inc.","Gareth Charles Farrington, Michael Lee Brundage, Drew Michael Stamps",2012-11-01,2012-11-01,2017-08-15,2017-08-15,https://patents.google.com/patent/US9733783B1/en,https://patentimages.storage.googleapis.com/34/3d/15/b815b2c93ccff7/US09733783-20170815-D00000.png
US-11106550-B2,Block storage relocation on failure ,"Amazon Technologies, Inc.","Danny Wei, Shiow-wen Wendy Cheng",2017-06-12,2019-05-17,2021-08-31,2021-08-31,https://patents.google.com/patent/US11106550B2/en,https://patentimages.storage.googleapis.com/41/3a/45/70c4ca0e328c6a/US11106550-20210831-D00000.png
US-9921884-B1,Local and remote access to virtual machine image filesystems ,"Amazon Technologies, Inc.",Michael J. McInerny,2012-11-01,2012-11-01,2018-03-20,2018-03-20,https://patents.google.com/patent/US9921884B1/en,https://patentimages.storage.googleapis.com/c1/94/96/97fce81223ecca/US09921884-20180320-D00000.png
US-10798120-B2,Dynamic detection of firewall misconfigurations ,"Amazon Technologies, Inc.",Eric Jason Brandwine,2016-09-26,2019-05-16,2020-10-06,2020-10-06,https://patents.google.com/patent/US10798120B2/en,https://patentimages.storage.googleapis.com/2e/df/eb/9930dbbd689976/US10798120-20201006-D00000.png
US-10346766-B1,Determination and optimization of delivery routes ,"Amazon Technologies, Inc.","Jie Yao, Shashi Mittal, Girish M. Kulkarni",2012-10-19,2012-10-19,2019-07-09,2019-07-09,https://patents.google.com/patent/US10346766B1/en,https://patentimages.storage.googleapis.com/d7/0b/de/6227bc3cfe9896/US10346766-20190709-D00000.png
US-9552485-B1,Cryptographic material renewal ,"Amazon Technologies, Inc.","Todd Lawrence Cignetti, Andrew Jeffrey Doane, Stefan Popoveniuc, Matthew Allen Estes, Alexander Edward Schoof, Robert Eric Fitzgerald, Peter Zachary Bowen",2014-10-21,2014-10-21,2017-01-24,2017-01-24,https://patents.google.com/patent/US9552485B1/en,https://patentimages.storage.googleapis.com/d3/ba/be/135c770f42fbc1/US09552485-20170124-D00000.png
US-10140651-B1,Displaying item information relative to selection regions of an item image ,"Amazon Technologies, Inc.",Pushpendra Narain Mishra,2014-10-14,2014-10-14,2018-11-27,2018-11-27,https://patents.google.com/patent/US10140651B1/en,https://patentimages.storage.googleapis.com/61/3c/44/c9486f97587aba/US10140651-20181127-D00000.png
US-11017506-B2,Video enhancement using a generator with filters of generative adversarial network ,"Amazon Technologies, Inc.","Walterio Wolfgang MAYOL CUEVAS, Silviu Stefan ANDREI, Nataliya SHAPOVALOVA",2019-05-03,2019-05-03,2021-05-25,2021-05-25,https://patents.google.com/patent/US11017506B2/en,https://patentimages.storage.googleapis.com/d9/c8/c1/4a86dbe3264964/US11017506-20210525-D00000.png
US-10110753-B1,Remotely hosted multimedia telephony services ,"Amazon Technologies, Inc.",Tipu S. Qureshi,2012-10-16,2012-10-16,2018-10-23,2018-10-23,https://patents.google.com/patent/US10110753B1/en,https://patentimages.storage.googleapis.com/60/16/b5/2a49ece436a2b0/US10110753-20181023-D00000.png
US-2019377501-A1,Data shaping to reduce memory wear in a multi-tenant database ,"Amazon Technologies, Inc.",Adam Douglas Morley,2014-12-04,2019-08-23,2019-12-12,,https://patents.google.com/patent/US20190377501A1/en,https://patentimages.storage.googleapis.com/cb/56/3f/578d7828260196/US20190377501A1-20191212-D00000.png
US-10149077-B1,Audio themes ,"Amazon Technologies, Inc.","Jeffrey P. Adams, Frederick V. Weber",2012-10-04,2012-10-04,2018-12-04,2018-12-04,https://patents.google.com/patent/US10149077B1/en,https://patentimages.storage.googleapis.com/1b/60/04/897f1c61f9ccda/US10149077-20181204-D00000.png
US-11100125-B2,Migrating data between partitioned databases ,"Amazon Technologies, Inc.","Stephen Christopher Trier, Xuan Wu, Chao Song, Guoqiang Duan, Aaron Joseph Coon, Brian Lee Blackmore, William Lundberg",2016-06-22,2019-04-25,2021-08-24,2021-08-24,https://patents.google.com/patent/US11100125B2/en,https://patentimages.storage.googleapis.com/be/0d/0c/f13ae28ae8a843/US11100125-20210824-D00000.png
US-10282697-B1,Spatially aware mounting system ,"Amazon Technologies, Inc.","Richard William Mincher, Arvind Thiagarajan",2014-09-30,2014-09-30,2019-05-07,2019-05-07,https://patents.google.com/patent/US10282697B1/en,https://patentimages.storage.googleapis.com/30/20/dc/6a6fe99dc763cb/US10282697-20190507-D00000.png
US-9864594-B1,Software upgrade and operation testing of a packaged electronic device ,"Amazon Technologies, Inc.","Michael Dale Whiteley, Anastasios Iliopoulos, Rohan Mutagi, Bo Li, Fred Torok, Ian Daniel Lehmann",2014-09-30,2014-09-30,2018-01-09,2018-01-09,https://patents.google.com/patent/US9864594B1/en,https://patentimages.storage.googleapis.com/90/5c/94/b74c9167dbb608/US09864594-20180109-D00000.png
US-10274318-B1,Nine-axis quaternion sensor fusion using modified kalman filter ,"Amazon Technologies, Inc.",Jung Bae Sohn,2014-09-30,2014-09-30,2019-04-30,2019-04-30,https://patents.google.com/patent/US10274318B1/en,https://patentimages.storage.googleapis.com/9b/18/17/f2f553cf9f0ccf/US10274318-20190430-D00000.png
US-10049393-B1,Offering a requested unavailable item ,"Amazon Technologies, Inc.","Angela Cearns, Abhinav Tiwari",2014-09-29,2014-09-29,2018-08-14,2018-08-14,https://patents.google.com/patent/US10049393B1/en,https://patentimages.storage.googleapis.com/fb/eb/1b/de53ebf76d0ad2/US10049393-20180814-D00000.png
US-9895106-B1,Hand-mounted networked imaging devices ,"Amazon Technologies, Inc.","Jules Cook Graybill, James Christopher Curlander, Danny Guan",2014-09-29,2014-09-29,2018-02-20,2018-02-20,https://patents.google.com/patent/US9895106B1/en,https://patentimages.storage.googleapis.com/3f/27/4c/611a4cc2a85b8a/US09895106-20180220-D00000.png
US-9690384-B1,Fingertip location determinations for gesture input ,"Amazon Technologies, Inc.","Isaac S. Noble, David A. Fotland",2012-09-26,2012-09-26,2017-06-27,2017-06-27,https://patents.google.com/patent/US9690384B1/en,https://patentimages.storage.googleapis.com/eb/3b/b0/4bc9ff08328637/US09690384-20170627-D00000.png
US-10372782-B1,Content generation and experimentation using engagement tests ,"Amazon Technologies, Inc.",Michael Frederick Masterman,2014-09-29,2014-09-29,2019-08-06,2019-08-06,https://patents.google.com/patent/US10372782B1/en,https://patentimages.storage.googleapis.com/99/8c/f6/d79462d2c14a7f/US10372782-20190806-D00000.png
US-10326826-B1,Migrating an on premises workload to a web services platform ,"Amazon Technologies, Inc.","Matthew John Fitzgerald, Kevin Edward Kelly, Rudolph Vaughn Valdez, Paul Horvath",2014-09-29,2014-09-29,2019-06-18,2019-06-18,https://patents.google.com/patent/US10326826B1/en,https://patentimages.storage.googleapis.com/8c/2d/94/6c82c0bf845a45/US10326826-20190618-D00000.png
US-9865250-B1,Audibly indicating secondary content with spoken text ,"Amazon Technologies, Inc.",Peter Alex Korn,2014-09-29,2014-09-29,2018-01-09,2018-01-09,https://patents.google.com/patent/US9865250B1/en,https://patentimages.storage.googleapis.com/9c/9c/27/8f45b348a81754/US09865250-20180109-D00000.png
US-10807808-B1,Systems and methods for automated item separation and presentation ,"Amazon Technologies, Inc.","Tyler Rodgers, Xujie Wang",2019-04-22,2019-04-22,2020-10-20,2020-10-20,https://patents.google.com/patent/US10807808B1/en,https://patentimages.storage.googleapis.com/a6/68/4d/b8189ae16d46a3/US10807808-20201020-D00000.png
US-10237329-B1,Wirelessly preparing device for high speed data transfer ,"Amazon Technologies, Inc.","Biju Balakrishna Pillai, Kenneth Mark Karakotsios, Peter Cheng, David Wayne Stafford, Stephen Vincent Mangiat, Yi Ding",2014-09-26,2014-09-26,2019-03-19,2019-03-19,https://patents.google.com/patent/US10237329B1/en,https://patentimages.storage.googleapis.com/39/cf/5f/81784a2d38d037/US10237329-20190319-D00000.png
US-10389697-B1,Software container activation and throttling ,"Amazon Technologies, Inc.","Vijay Ravindra Kulkarni, Kevin Michael Beranek, Keian Christopher, Chris Hasz, Samuel Leonard Moniz, Kyle Bradley Peterson, Ajit Ashok Varangaonkar, Jun Xu",2014-08-27,2014-09-26,2019-08-20,2019-08-20,https://patents.google.com/patent/US10389697B1/en,https://patentimages.storage.googleapis.com/94/e3/b0/a34f12d2678770/US10389697-20190820-D00000.png
US-10037556-B2,Determining authenticity of information embedded in a resource identifier ,"Amazon Technologies, Inc.","Suri Raman, Aarti Bindlish, Ernesto Gonzalez, SaiPrasad Kapila, Antonio Melis",2014-09-26,2014-09-26,2018-07-31,2018-07-31,https://patents.google.com/patent/US10037556B2/en,https://patentimages.storage.googleapis.com/38/8c/a4/8f56d9f7418230/US10037556-20180731-D00000.png
US-9710481-B1,Virtual application installation and storage for digital distribution platforms ,"Amazon Technologies, Inc.","Donald John Darling, Jr., Douglas Sim Dietrich, Jaee Patwardhan",2014-09-26,2014-09-26,2017-07-18,2017-07-18,https://patents.google.com/patent/US9710481B1/en,https://patentimages.storage.googleapis.com/09/0c/7b/abc5fd65c11cc4/US09710481-20170718-D00000.png
US-10175750-B1,Projected workspace ,"Amazon Technologies, Inc.","William Spencer Worley, III, Edward Dietz Crump, Christopher D. Coley",2012-09-21,2012-09-21,2019-01-08,2019-01-08,https://patents.google.com/patent/US10175750B1/en,https://patentimages.storage.googleapis.com/ae/2c/8b/e11d44eaa95598/US10175750-20190108-D00000.png
US-2021049597-A1,Predicting successful exemptions to strong authentication requirements ,"Amazon Technologies, Inc.","Rohit Kumra, Catalin Constantin, Nicolas Gaivironsky, Denis Eydelman",2019-08-16,2019-08-16,2021-02-18,,https://patents.google.com/patent/US20210049597A1/en,https://patentimages.storage.googleapis.com/77/23/b5/455ac4d27e4c18/US20210049597A1-20210218-D00000.png
US-10042445-B1,Adaptive display of user interface elements based on proximity sensing ,"Amazon Technologies, Inc.",Joshua Joel Boelter,2014-09-24,2014-09-24,2018-08-07,2018-08-07,https://patents.google.com/patent/US10042445B1/en,https://patentimages.storage.googleapis.com/e8/2b/3e/22771e2a2e5896/US10042445-20180807-D00000.png
US-9816525-B1,Movable fan assembly mounting arrangement ,"Amazon Technologies, Inc.","Timothy Logan Sadler, Matthew Thomas Phillips",2014-09-24,2014-09-24,2017-11-14,2017-11-14,https://patents.google.com/patent/US9816525B1/en,https://patentimages.storage.googleapis.com/e5/2c/ed/eb48ea188947dc/US09816525-20171114-D00000.png
US-10672049-B1,Sample color selection for online retail items ,"Amazon Technologies, Inc.","Jody David Biggs, Srijith Ravikumar, Brent Russell Smith",2014-09-23,2014-09-23,2020-06-02,2020-06-02,https://patents.google.com/patent/US10672049B1/en,https://patentimages.storage.googleapis.com/e3/4d/db/15aaf575a65ad5/US10672049-20200602-D00000.png
US-10044629-B1,Dynamic TTL based on endpoint health checking ,"Amazon Technologies, Inc.",James Brendan Raftery,2014-09-22,2014-09-22,2018-08-07,2018-08-07,https://patents.google.com/patent/US10044629B1/en,https://patentimages.storage.googleapis.com/ce/98/17/254158f06a9ba8/US10044629-20180807-D00000.png
US-10079885-B1,Multi-channel distributed predictive edge cache ,"Amazon Technologies, Inc.","Matthew Liang Chaboud, Richard Kevin Cacioppo, Jr., Ryan Hastings Cassidy",2014-09-17,2014-09-17,2018-09-18,2018-09-18,https://patents.google.com/patent/US10079885B1/en,https://patentimages.storage.googleapis.com/84/b9/7c/e087fc9d369cc8/US10079885-20180918-D00000.png
US-9572426-B1,Fabric pods ,"Amazon Technologies, Inc.","Curtis H. Nauseda, Matthew David Verminski, Timothy Aaron Bragg",2013-11-11,2014-09-17,2017-02-21,2017-02-21,https://patents.google.com/patent/US9572426B1/en,https://patentimages.storage.googleapis.com/91/5e/e4/f566707c075c5e/US09572426-20170221-D00000.png
US-9735822-B1,Low specific absorption rate dual-band antenna structure ,"Amazon Technologies, Inc.",Jerry Weiming Kuo,2014-09-16,2014-09-16,2017-08-15,2017-08-15,https://patents.google.com/patent/US9735822B1/en,https://patentimages.storage.googleapis.com/a7/34/4d/11c3ad76420f8e/US09735822-20170815-D00000.png
US-10432711-B1,Adaptive endpoint selection ,"Amazon Technologies, Inc.","Christopher Magee Greenwood, James Michael Thompson, Kristina Kraemer Brenneman",2014-09-15,2014-09-15,2019-10-01,2019-10-01,https://patents.google.com/patent/US10432711B1/en,https://patentimages.storage.googleapis.com/cf/42/11/705e157f91a3b8/US10432711-20191001-D00000.png
US-10374800-B1,Cryptography algorithm hopping ,"Amazon Technologies, Inc.",Nima Sharifi Mehr,2014-09-10,2014-09-10,2019-08-06,2019-08-06,https://patents.google.com/patent/US10374800B1/en,https://patentimages.storage.googleapis.com/d9/5c/7b/5708ec9853d769/US10374800-20190806-D00000.png
US-9641384-B1,Automated management of computing instance launch times ,"Amazon Technologies, Inc.","Anton André Eicher, Matthew James Eddey, Richard Alan Hamman",2014-09-10,2014-09-10,2017-05-02,2017-05-02,https://patents.google.com/patent/US9641384B1/en,https://patentimages.storage.googleapis.com/12/2b/fb/6a773c20ec5254/US09641384-20170502-D00000.png
US-10296750-B1,Robust data tagging ,"Amazon Technologies, Inc.",Hart Matthew Rossman,2014-09-10,2014-09-10,2019-05-21,2019-05-21,https://patents.google.com/patent/US10296750B1/en,https://patentimages.storage.googleapis.com/c7/bf/ba/32274452c113d3/US10296750-20190521-D00000.png
US-10469329-B1,Computing service capacity management ,"Amazon Technologies, Inc.","Anton André Eicher, Matthew James Eddey, Richard Alan Hamman",2014-09-10,2014-09-10,2019-11-05,2019-11-05,https://patents.google.com/patent/US10469329B1/en,https://patentimages.storage.googleapis.com/c7/6a/7c/bdbcb7016afc7f/US10469329-20191105-D00000.png
US-10325591-B1,Identifying and suppressing interfering audio content ,"Amazon Technologies, Inc.","Michael Alan Pogue, Kurt Wesley Piersol",2014-09-05,2014-09-05,2019-06-18,2019-06-18,https://patents.google.com/patent/US10325591B1/en,https://patentimages.storage.googleapis.com/24/29/48/1cd27cb7274156/US10325591-20190618-D00000.png
US-10163144-B1,Extracting data from a catalog ,"Amazon Technologies, Inc.","Jianhui Wu, Krishnamurthy Koduvayur Viswanathan",2014-09-05,2014-09-05,2018-12-25,2018-12-25,https://patents.google.com/patent/US10163144B1/en,https://patentimages.storage.googleapis.com/e5/87/cb/2a3d1dcc59f201/US10163144-20181225-D00000.png
US-10113903-B1,Ambient light sensor calibration ,"Amazon Technologies, Inc.","Prashanth Basavaraj Patil, Jian Song",2014-09-02,2014-09-02,2018-10-30,2018-10-30,https://patents.google.com/patent/US10113903B1/en,https://patentimages.storage.googleapis.com/91/15/b1/c4a3db469da695/US10113903-20181030-D00000.png
